Unnamed: 0,batter,baller,ball_speed,ball_length,ball_swing,wicket,wide,runs,shot,commentary
126,Dhananjaya,Kuldeep Yadav,,full,straight,0,0,1,defend,"Kuldeep Yadav to Dhananjaya, 1 run, slower but length is short, Dhananjaya tucks it round the corner"
127,Shanaka,Kuldeep Yadav,,full,outside,0,0,1,defend,"Kuldeep Yadav to Shanaka, 1 run, short of length around leg-stump, Shanaka punches it to deep mid-wicket"
128,Shanaka,Kuldeep Yadav,,full,outside,0,0,0,flick,"Kuldeep Yadav to Shanaka, no run, touch quicker on off, Shanaka defends it back to Kuldeep"
129,Shanaka,Kuldeep Yadav,,full,outside,0,0,4,defend,"Kuldeep Yadav to Shanaka, FOUR, offered a gift first up and Shanaka accepts it happily"
130,Asalanka,Kuldeep Yadav,,short,outside,1,0,0,flick,"Kuldeep Yadav to Asalanka, out Caught by Rahul,, Second wicket for Kuldeep and he has sent back both set batters"
131,Asalanka,Kuldeep Yadav,,full,straight,0,0,0,cut,"Kuldeep Yadav to Asalanka, no run, tossed up close to off, Asalanka blocks to the off-side"
132,Dhananjaya,Kuldeep Yadav,,full,straight,0,0,1,flick,"Kuldeep Yadav to Dhananjaya, 1 run, slower but fraction short, Dhananjaya nudges it to deep square leg"
133,Dhananjaya,Kuldeep Yadav,,full,straight,0,0,0,defend,"Kuldeep Yadav to Dhananjaya, no run, spinning into the hips, Dhananjaya tucks it towards leg slip and Gill makes a fine stop"
134,Dhananjaya,Kuldeep Yadav,,full,straight,0,0,0,cut,"Kuldeep Yadav to Dhananjaya, no run, floated up outside off, Dhananjaya pushes off the inner half to mid-wicket"
135,Samarawickrama,Kuldeep Yadav,,full,outside,1,0,0,defend,"Kuldeep Yadav to Samarawickrama, out Stumped,, There's the wicket India desperately needed"
136,Samarawickrama,Kuldeep Yadav,,full,straight,0,0,0,defend,"Kuldeep Yadav to Samarawickrama, no run, half an apppeal for LBW"
137,Asalanka,Kuldeep Yadav,,full,outside,0,0,1,defend,"Kuldeep Yadav to Asalanka, 1 run, short and turning away, Asalanka late cuts and Jadeja makes an important interception near short third"
138,Samarawickrama,Kuldeep Yadav,,full,outside,0,0,0,flick,"Kuldeep Yadav to Samarawickrama, no run, comes down the track and misses the flick, rapped on the pads but the ball was spinning"
139,Asalanka,Kuldeep Yadav,,full,straight,0,0,1,defend,"Kuldeep Yadav to Asalanka, 1 run, tossed up on middle, Asalanka nudges it to square leg"
140,Samarawickrama,Kuldeep Yadav,,full,leg,0,0,1,flick,"Kuldeep Yadav to Samarawickrama, 1 run, nurdled with the spin backward of square leg"
141,Samarawickrama,Kuldeep Yadav,,full,outside,0,0,2,defend,"Kuldeep Yadav to Samarawickrama, 2 runs, short and drifted across, Samarawickrama cracks it in front of square and Axar stops it with his boot, the pair are content with a brace"
142,Asalanka,Kuldeep Yadav,,full,outside,0,0,1,defend,"Kuldeep Yadav to Asalanka, 1 run, flighted outside off, Asalanka opens the bat face and eases it past cover"
143,Samarawickrama,Kuldeep Yadav,,full,outside,0,0,1,defend,"Kuldeep Yadav to Samarawickrama, 1 run, spinning into leg-stump, Samarawickrama glances it to fine leg"
144,Samarawickrama,Kuldeep Yadav,,full,straight,0,0,0,defend,"Kuldeep Yadav to Samarawickrama, no run, very full delivery outside off, Samarawickrama digs the drive towards cover"
145,Samarawickrama,Kuldeep Yadav,,full,straight,0,0,0,flick,"Kuldeep Yadav to Samarawickrama, no run, tossed up around off, Samarawickrama drives it back to Kuldeep"
146,Asalanka,Kuldeep Yadav,,full,straight,0,0,1,defend,"Kuldeep Yadav to Asalanka, 1 run, floated up on leg-stump, Asalanka nudges it to the vacant mid-wicket region"
147,Asalanka,Kuldeep Yadav,,full,straight,0,0,0,defend,"Kuldeep Yadav to Asalanka, no run, slower and turning away, Asalanka directs it towards point"
148,Samarawickrama,Kuldeep Yadav,,full,straight,0,0,1,flick,"Kuldeep Yadav to Samarawickrama, 1 run, comes down the track and works it with the spin to long-on"
149,Asalanka,Kuldeep Yadav,,full,straight,0,0,3,defend,"Kuldeep Yadav to Asalanka, 3 runs, flighted on off, Asalanka drags the sweep to fine leg and it is a long chase for a returning Bumrah, he gets there and manages to keep it in before the boundary rope"
150,Samarawickrama,Kuldeep Yadav,,full,outside,0,0,0,cut,"Kuldeep Yadav to Samarawickrama, no run, drifted across off, Samarawickrama opens his front hip and pushes to mid-off"
151,Samarawickrama,Kuldeep Yadav,,full,straight,0,0,0,defend,"Kuldeep Yadav to Samarawickrama, no run, slower and spinning in, Samarawickrama turns it gently to mid-wicket"
152,Samarawickrama,Kuldeep Yadav,,full,straight,0,0,0,defend,"Kuldeep Yadav to Samarawickrama, no run, turning into the right hander, Samarawickrama works it to backward square"
153,Asalanka,Kuldeep Yadav,,full,straight,0,0,0,defend,"Kuldeep Yadav to Asalanka, byes, 1 run, goes for the sweep and Asalanka misses, the ball stays low and hits Rahul on the pad before deflecting"
154,Asalanka,Kuldeep Yadav,,full,straight,0,0,0,flick,"Kuldeep Yadav to Asalanka, no run, India lose a review"
155,Samarawickrama,Kuldeep Yadav,,full,straight,0,0,1,defend,"Kuldeep Yadav to Samarawickrama, 1 run, flighted but short of length, Samarawickrama nurdles it to square leg"
156,Asalanka,Hardik Pandya,,full,outside,0,0,0,defend,"Hardik Pandya to Asalanka, no run, 130ks delivery around off, Asalanka taps it in front of cover"
157,Asalanka,Hardik Pandya,,full,straight,0,0,0,cut,"Hardik Pandya to Asalanka, no run, 131ks fuller and close to off, Asalanka blocks it to cover"
158,Asalanka,Hardik Pandya,,full,outside,0,0,0,defend,"Hardik Pandya to Asalanka, no run, 118ks slower ball on off, Asalanka plays it with soft hands to cover"
159,Samarawickrama,Hardik Pandya,,full,straight,0,0,1,cover drive,"Hardik Pandya to Samarawickrama, 1 run, fuller and in the channel, Samarawickrama prods forward and squirts an inside edge to fine leg"
160,Samarawickrama,Hardik Pandya,,full,outside,0,0,0,defend,"Hardik Pandya to Samarawickrama, no run, 128ks back of a length on off, Samarawickrama turns it to mid-on"
161,Samarawickrama,Hardik Pandya,,full,outside,0,0,2,cut,"Hardik Pandya to Samarawickrama, 2 runs, good length ball outside off, Samarawickrama pushes it in front of square on the off-side and Kishan races across from sweeper cover but can't prevent the second"
162,Kusal Mendis,Bumrah,,full,straight,1,0,0,cover drive,"Bumrah to Kusal Mendis, out Caught by (sub)Suryakumar Yadav,, Mendis knew"
163,Kusal Mendis,Bumrah,,full,straight,0,0,0,defend,"Bumrah to Kusal Mendis, no run, 140ks very full and close to yorker length, Mendis digs it back to Bumrah"
164,Kusal Mendis,Bumrah,,full,outside,0,0,0,cover drive,"Bumrah to Kusal Mendis, no run, short and banged into the wicket, Mendis looks to upper cut but the ball goes past the top-edge"
165,Kusal Mendis,Bumrah,,full,outside,0,0,4,defend,"Bumrah to Kusal Mendis, FOUR, that's more like it"
166,Kusal Mendis,Bumrah,,full,outside,0,0,1,defend,"Bumrah to Kusal Mendis, 1 run, angled in on middle and leg, Mendis tucks it wide of mid-wicket and rushes to the other end"
167,Kusal Mendis,Bumrah,,full,straight,0,0,0,defend,"Bumrah to Kusal Mendis, no run, 141ks short of length delivery, Mendis rides the bounce and punches to backward point"
168,Kusal Mendis,Bumrah,,full,outside,0,0,4,cover drive,"Bumrah to Kusal Mendis, FOUR, streaky, Mendis goes for a wild slog across the line and the top-edge flies over the slip cordon"
169,Kusal Mendis,Bumrah,,full,outside,0,0,0,defend,"Bumrah to Kusal Mendis, no run, good length ball close to off, Mendis knocks it on top of the bounce to cover"
170,Kusal Mendis,Siraj,,full,straight,0,0,1,defend,"Siraj to Kusal Mendis, 1 run, in the air and short of Gill"
171,Kusal Mendis,Siraj,,full,outside,0,0,1,cover drive,"Siraj to Kusal Mendis, 1 run, good length ball outside off, Mendis is unsure to play or not and in the end he's late in lifting his bat, steers it to third man"
172,Kusal Mendis,Siraj,,full,straight,0,0,4,defend,"Siraj to Kusal Mendis, FOUR, does not adjust to the right hander, drifts onto the pads and Mendis flicks it to deep square leg"
173,Kusal Mendis,Bumrah,,full,straight,0,0,0,defend,"Bumrah to Kusal Mendis, no run, wicket maiden, Fuller and angling in, Mendis prods forward and defends to the off-side"
174,Kusal Mendis,Bumrah,,full,outside,0,0,0,cut,"Bumrah to Kusal Mendis, no run, 136ks delivery close to off, Mendis gets behind the line and blocks to backward point"
175,Kusal Mendis,Bumrah,,full,straight,0,0,0,cover drive,"Bumrah to Kusal Mendis, no run, hits the bat hard with an in-angler, Mendis defends with soft hands"
176,Kusal Mendis,Bumrah,,full,leg,0,0,0,flick,"Bumrah to Kusal Mendis, no run, 138ks back of a length outside off, Mendis lifts his bat and lets it go"
177,Kusal Mendis,Bumrah,,full,straight,0,0,0,defend,"Bumrah to Kusal Mendis, no run, stifled appeal for LBW"
178,Kuldeep Yadav,Asalanka,,full,outside,1,0,0,defend,"Asalanka to Kuldeep Yadav, out Caught by Dhananjaya,, Two in two and Sri Lanka are on fire"
179,Hardik Pandya,Wellalage,,full,straight,1,0,0,flick,"Wellalage to Hardik Pandya, out Caught by Kusal Mendis,, Maiden fifer for Wellalage"
180,Hardik Pandya,Wellalage,,full,outside,0,0,0,flick,"Wellalage to Hardik Pandya, no run, full outside off, driven to cover"
181,Ishan Kishan,Asalanka,,full,straight,1,0,0,flick,"Asalanka to Ishan Kishan, out Caught by Wellalage,, Wellalage again"
182,Ishan Kishan,Asalanka,,full,outside,0,0,0,cut,"Asalanka to Ishan Kishan, no run, good length outside off, dabbed to backward point"
183,Hardik Pandya,Wellalage,,full,straight,0,0,0,flick,"Wellalage to Hardik Pandya, no run, full on the stumps, pushed to cover"
184,Hardik Pandya,Wellalage,,full,straight,0,0,0,defend,"Wellalage to Hardik Pandya, no run, the inside-edge onto the pads saves Hardik Pandya, gets forward to defend and gets some bat before pad"
185,Hardik Pandya,Wellalage,,full,straight,0,0,0,flick,"Wellalage to Hardik Pandya, no run, what a ripper, Unplayable"
186,Ishan Kishan,Wellalage,,full,outside,0,0,1,flick,"Wellalage to Ishan Kishan, 1 run, good length on the middle and leg line, Ishan Kishan goes on the back foot to flick through square leg"
187,Hardik Pandya,Wellalage,,full,outside,0,0,1,defend,"Wellalage to Hardik Pandya, 1 run, full outside off, Hardik Pandya opens the face of the bat to push wide of backward point"
188,Hardik Pandya,Wellalage,,full,outside,0,0,0,cover drive,"Wellalage to Hardik Pandya, no run, tossed up full outside off, Hardik Pandya gets outside off and misses the sweep, hit on the body"
189,Hardik Pandya,Asalanka,,full,outside,0,0,0,cut,"Asalanka to Hardik Pandya, leg byes, 1 run, Kusal Mendis appeals for a caught behind but is turned down"
190,Hardik Pandya,Asalanka,,full,outside,0,0,0,cut,"Asalanka to Hardik Pandya, no run, full on off, pushed back"
191,Ishan Kishan,Asalanka,,full,outside,0,0,1,cut,"Asalanka to Ishan Kishan, 1 run, full outside off, pushed wide of cover for a quick single"
192,Hardik Pandya,Asalanka,,full,outside,0,0,1,late cut,"Asalanka to Hardik Pandya, 1 run, slower and gets sharp turn from outside off, Hardik Pandya dabs in front of short third man"
193,Hardik Pandya,Asalanka,,full,outside,0,0,0,cut,"Asalanka to Hardik Pandya, no run, flat offbreak on off, turned to mid-wicket"
194,Hardik Pandya,Asalanka,,full,outside,0,0,0,defend,"Asalanka to Hardik Pandya, no run, sharp offbreak on off-stump, Hardik Pandya gets forward to block"
195,Ishan Kishan,Wellalage,,full,straight,0,0,6,flick,"Wellalage to Ishan Kishan, SIX, Ishan Kishan breaks the shackles"
196,Hardik Pandya,Wellalage,,full,outside,0,0,1,cover drive,"Wellalage to Hardik Pandya, 1 run, good length outside off, stays low, cut to sweeper cover"
197,Ishan Kishan,Wellalage,,full,straight,0,0,1,cover drive,"Wellalage to Ishan Kishan, 1 run, full on the stumps, Ishan Kishan gets forward to flick through mid-wicket"
198,Hardik Pandya,Wellalage,,full,straight,0,0,1,defend,"Wellalage to Hardik Pandya, 1 run, full on the stumps, Hardik Pandya gets forward and uses his reach to push wide of cover"
199,Hardik Pandya,Wellalage,,full,outside,0,0,0,flick,"Wellalage to Hardik Pandya, no run, ripper, Wellalage goes slightly wide of the crease and bowls a tossed up delivery that drifts in on middle, brings Hardik Pandya forward and then rips past the outside-edge"
200,Hardik Pandya,Wellalage,,full,straight,0,0,0,flick,"Wellalage to Hardik Pandya, no run, full on the stumps, pushed to cover"
201,Ishan Kishan,Asalanka,,full,straight,0,0,0,flick,"Asalanka to Ishan Kishan, no run, wow, What a ball"
202,Ishan Kishan,Asalanka,,full,outside,0,0,0,cover drive,"Asalanka to Ishan Kishan, no run, flat good length outside off, cut wide of point who gets across and cuts it off"
203,Ishan Kishan,Asalanka,,full,outside,0,0,0,defend,"Asalanka to Ishan Kishan, no run, full on off, Ishan Kishan gets forward to push to cover"
204,Hardik Pandya,Asalanka,,length,outside,0,0,1,defend,"Asalanka to Hardik Pandya, 1 run, good length and sliding on the middle and leg line, glanced to fine-leg and Hardik Pandya is off the mark"
205,Hardik Pandya,Asalanka,,full,straight,0,0,0,defend,"Asalanka to Hardik Pandya, no run, tossed up offbreak on the stumps, Hardik Pandya gets forward to defend to mid-wicket"
206,Ishan Kishan,Asalanka,,full,outside,0,0,1,cut,"Asalanka to Ishan Kishan, 1 run, tossed up full outside off, Ishan Kishan drives to sweeper cover"
207,Ishan Kishan,Wellalage,,full,straight,0,0,1,cover drive,"Wellalage to Ishan Kishan, 1 run, flat length delivery on the stumps, turned to the backward square leg region"
208,Ishan Kishan,Wellalage,,full,straight,0,0,1,flick,"Wellalage to Ishan Kishan, 1 run, tossed up full on the stumps, driven to long-on"
209,Ishan Kishan,Wellalage,,full,straight,0,0,0,flick,"Wellalage to Ishan Kishan, no run, sliding on with the angle and going on outside off, Ishan Kishan tries to dab and misses"
210,Ishan Kishan,Dhananjaya,,full,outside,0,0,1,defend,"Dhananjaya to Ishan Kishan, 1 run, flat offbreak just outside off, Ishan Kishan goes on the back foot to pull to deep mid-wicket"
211,Ishan Kishan,Dhananjaya,,full,straight,0,0,1,off drive,"Dhananjaya to Ishan Kishan, 1 run, full on the stumps, Ishan Kishan gets forward to drive to long-on"
212,Ishan Kishan,Dhananjaya,,full,outside,0,0,0,flick,"Dhananjaya to Ishan Kishan, no run, flat good length on off, Ishan Kishan guides to short third man with an open face"
213,Ishan Kishan,Wellalage,,full,straight,0,0,0,pull,"Wellalage to Ishan Kishan, no run, Ishan Kishan misses out there, full down leg, Ishan Kishan sweeps and picks out short fine-leg"
214,Ishan Kishan,Dhananjaya,,full,outside,0,0,0,defend,"Dhananjaya to Ishan Kishan, no run, slower and holds the length back, Kishan is drawn into the forward block and the ball spins past the outside edge"
215,Ishan Kishan,Theekshana,,full,straight,0,0,1,defend,"Theekshana to Ishan Kishan, 1 run, quicker and at the stumps, Kishan nudges it square on the leg-side"
216,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,defend,"Dhananjaya to Ishan Kishan, no run, drifts in with the angle, Kishan works it straight to mid-wicket"
217,Ishan Kishan,Dhananjaya,,full,outside,0,0,0,defend,"Dhananjaya to Ishan Kishan, no run, flatter and around off, Kishan punches to cover and Samarwickrama flings the ball at the batter"
218,Ishan Kishan,Dhananjaya,,full,straight,0,0,1,defend,"Dhananjaya to Ishan Kishan, 1 run, ""catch it"" were some of the calls but luckily for Kishan the ball does not carry"
219,Ishan Kishan,Theekshana,,full,outside,0,0,1,defend,"Theekshana to Ishan Kishan, 1 run, quicker and at the stumps, Kishan nudges wide of mid-wicket"
220,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,defend,"Dhananjaya to Ishan Kishan, no run, quicker and spins away sharply, Kishan looks to steer and is beaten on the outside edge"
221,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,defend,"Dhananjaya to Ishan Kishan, no run, tossed up close to off, Kishan opens the bat face and directs to backward point"
222,Ishan Kishan,Dhananjaya,,full,outside,0,0,1,cover drive,"Dhananjaya to Ishan Kishan, 1 run, floated up teasingly, Kishan drills it back at DDS and he takes the pace off the ball, just a single"
223,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,defend,"Dhananjaya to Ishan Kishan, no run, slower and drawing Kishan into the forward defensive"
224,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,flick,"Dhananjaya to Ishan Kishan, no run, fraction short and drifts in, Kishan punches it firmly to mid-wicket"
225,Ishan Kishan,Theekshana,,full,outside,0,0,1,flick,"Theekshana to Ishan Kishan, 1 run, flatter and fraction short, Kishan cracks it square on the off-side"
226,Ishan Kishan,Theekshana,,full,outside,0,0,2,defend,"Theekshana to Ishan Kishan, 2 runs, drifted across the left hander, Kishan angles it to backward point and Asalanka fumbles, extra run conceded"
227,Ishan Kishan,Theekshana,,full,straight,0,0,0,flick,"Theekshana to Ishan Kishan, no run, 100ks delivery at the stumps, Kishan defends back to Theekshana"
228,Ishan Kishan,Theekshana,,full,outside,0,1,1,defend,"Theekshana to Ishan Kishan, wide, splays down leg, Kishan misses the glance and it is given as wide"
229,Ishan Kishan,Dhananjaya,,full,outside,0,0,1,defend,"Dhananjaya to Ishan Kishan, 1 run, floated up wider of off-stump, Kishan pushes it wide of cover"
230,Ishan Kishan,Dhananjaya,,full,outside,0,0,0,cover drive,"Dhananjaya to Ishan Kishan, no run, short but spins away and stays low, Kishan was shaping to cut but ends up stabbing it back down the wicket"
231,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,defend,"Dhananjaya to Ishan Kishan, no run, flatter and bit of extra bounce, Kishan defends it back to DDS"
232,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,flick,"Dhananjaya to Ishan Kishan, no run, quicker and fraction short, Kishan knocks it to the left of DDS"
233,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,flick,"Dhananjaya to Ishan Kishan, no run, slower and on off-stump, Kishan defends with the bat and pad together"
234,Ishan Kishan,Wellalage,,full,straight,0,0,1,defend,"Wellalage to Ishan Kishan, 1 run, floated up outside off, Kishan mistimes the drive to mid-off and sets off, sprints across and makes it in before the ball hits the stumps and deflects away"
235,Ishan Kishan,Wellalage,,full,straight,0,0,0,flick,"Wellalage to Ishan Kishan, no run, drifted across the left hander, Kishan pushes it back to Wellalage"
236,Ishan Kishan,Wellalage,,short,straight,0,0,0,pull,"Wellalage to Ishan Kishan, no run, comes down the track, converts it into a full pitcher and drills it to mid-off"
237,Ishan Kishan,Wellalage,,full,straight,0,0,0,flick,"Wellalage to Ishan Kishan, no run, quicker and attacking the stumps, Kishan blocks in front of mid-wicket"
238,Ishan Kishan,Wellalage,,full,straight,0,0,0,flick,"Wellalage to Ishan Kishan, no run, flighted and turning in, Kishan defends solidly back to Wellalage"
239,Ishan Kishan,Dhananjaya,,full,straight,0,0,0,cut,"Dhananjaya to Ishan Kishan, no run, flighted around off, Kishan blocks to the off-side"
240,Ishan Kishan,Dhananjaya,,full,outside,0,0,1,defend,"Dhananjaya to Ishan Kishan, 1 run, tad short and outside off, Kishan cuts square and Nissanka keeps it to a single"
241,Ishan Kishan,Dhananjaya,,full,outside,0,0,0,defend,"Dhananjaya to Ishan Kishan, no run, tosses it up on off, Kishan presses forward and pushes to cover"
